model,Recall@5,Recall@10,Recall@50,NDCG@5,NDCG@10,NDCG@50,MRR@5,MRR@10,MRR@50
ENS_BPR__ConvMF_meta_human_wBorda_0.1_0.9,0.0021517996870109544,0.008851721439749608,0.008851721439749608,0.0015959155708813063,0.003995068615950708,0.003995068615950708,0.002543035993740219,0.0041089127356732985,0.0041089127356732985
ENS_BPR__ConvMF_s_synth_dense_borda,0.00509242099772122,0.008848289542322158,0.008848289542322158,0.00404448599298705,0.005244564880632754,0.005211280605457504,0.005535993740219092,0.0066701132722259485,0.0066701132722259485
ENS_BPR__ConvMF_s_synth_dense_wBorda_0.5_0.5,0.00509242099772122,0.008848289542322158,0.008848289542322158,0.00404448599298705,0.005244564880632754,0.005211280605457504,0.005535993740219092,0.0066701132722259485,0.0066701132722259485
ENS_BPR__HFT_s_synth_aspect_rrf_k10,0.005656624934793948,0.008831522272033761,0.008831522272033761,0.00343252685768002,0.004834939139794163,0.004804291570968542,0.0039514866979655705,0.005435855875996721,0.005435855875996721
ENS_BPR__CDL_l_synth_aspect_mean,0.0035211267605633804,0.008680151081930177,0.008680151081930177,0.0021717663210501816,0.0041403905209223,0.004109742952096679,0.002190923317683881,0.003536962515835755,0.003536962515835755
ENS_BPR__CDL_l_synth_aspect_wMean_0.5_0.5,0.0035211267605633804,0.008680151081930177,0.008680151081930177,0.0021717663210501816,0.0041403905209223,0.004109742952096679,0.002190923317683881,0.003536962515835755,0.003536962515835755
ENS_BPR__ConvMF_l_synth_dense_wBorda_0.1_0.9,0.0029342723004694834,0.008628157835904315,0.008628157835904315,0.00150451958143027,0.00361506094015006,0.00361506094015006,0.0011150234741784037,0.002594735077129443,0.002594735077129443
ENS_BPR__ConvMF_meta_human_wMean_0.7_0.3,0.0026897496087636935,0.008620068363396755,0.008620068363396755,0.0018200052742227352,0.0038898651361944803,0.003864994402306236,0.002621283255086072,0.0038597324688873984,0.0038597324688873984
ENS_BPR__ConvMF_meta_human_wMean_0.9_0.1,0.0026897496087636935,0.008620068363396755,0.008620068363396755,0.0018200052742227352,0.0038898651361944803,0.003864994402306236,0.002621283255086072,0.0038597324688873984,0.0038597324688873984
ENS_BPR__HFT_s_synth_aspect_wMean_0.1_0.9,0.004107981220657277,0.008568075117370892,0.008568075117370892,0.0023602151728149994,0.0040786521558111395,0.0040786521558111395,0.0024647887323943664,0.0036547991653625455,0.0036547991653625455
ENS_BPR__HFT_s_synth_aspect_wMean_0.3_0.7,0.004107981220657277,0.008568075117370892,0.008568075117370892,0.0023602151728149994,0.0040786521558111395,0.0040786521558111395,0.0024647887323943664,0.0036547991653625455,0.0036547991653625455
ENS_BPR__HFT_m_synth_aspect_wMean_0.1_0.9,0.004107981220657277,0.008568075117370892,0.008568075117370892,0.0023602151728149994,0.004051804909596716,0.004051804909596716,0.0024647887323943664,0.003626853714881884,0.003626853714881884
ENS_BPR__HFT_m_synth_aspect_wMean_0.3_0.7,0.004107981220657277,0.008568075117370892,0.008568075117370892,0.0023602151728149994,0.004051804909596716,0.004051804909596716,0.0024647887323943664,0.003626853714881884,0.003626853714881884
ENS_BPR__HFT_s_synth_dense_wMean_0.1_0.9,0.0029342723004694834,0.008568075117370892,0.008568075117370892,0.0019061625821641288,0.003922196435713376,0.003922196435713376,0.0022300469483568074,0.0034917840375586844,0.0034917840375586844
ENS_BPR__HFT_s_synth_dense_wMean_0.3_0.7,0.0029342723004694834,0.008568075117370892,0.008568075117370892,0.0019061625821641288,0.003922196435713376,0.003922196435713376,0.0022300469483568074,0.0034917840375586844,0.0034917840375586844
ENS_BPR__HFT_all_reviews_text_wMean_0.1_0.9,0.002347417840375587,0.008568075117370892,0.008568075117370892,0.0015335370849562549,0.0038427915304533825,0.0038427915304533825,0.0017996870109546165,0.003248658618376929,0.003248658618376929
ENS_BPR__HFT_all_reviews_text_wMean_0.3_0.7,0.002347417840375587,0.008568075117370892,0.008568075117370892,0.0015335370849562549,0.0038427915304533825,0.0038427915304533825,0.0017996870109546165,0.003248658618376929,0.003248658618376929
ENS_BPR__CTR_l_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.008568075117370892,0.008568075117370892,0.0015849734122319022,0.003949192750218401,0.003949192750218401,0.0018583724569640062,0.003431235561517251,0.003431235561517251
ENS_BPR__CTR_l_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.008568075117370892,0.008568075117370892,0.0015849734122319022,0.003949192750218401,0.003949192750218401,0.0018583724569640062,0.003431235561517251,0.003431235561517251
ENS_BPR__ConvMF_s_synth_aspect_rrf_k120,0.003907239734704523,0.00854647867713101,0.00854647867713101,0.003008651810723636,0.004528421479705244,0.0045035507458169996,0.004714397496087637,0.005685967657798645,0.005685967657798645
ENS_BPR__ConvMF_s_synth_aspect_rrf_k60,0.003907239734704523,0.00854647867713101,0.00854647867713101,0.003008651810723636,0.004528421479705244,0.0045035507458169996,0.004714397496087637,0.005685967657798645,0.005685967657798645
ENS_BPR__ConvMF_s_synth_aspect_rrf_k90,0.003907239734704523,0.00854647867713101,0.00854647867713101,0.003008651810723636,0.004528421479705244,0.0045035507458169996,0.004714397496087637,0.005685967657798645,0.005685967657798645
ENS_BPR__ConvMF_s_synth_dense_rrf_k30,0.002386541471048513,0.00849617686626582,0.00849617686626582,0.0019803771235173875,0.004409816961129233,0.004382674803774545,0.0022496087636932707,0.0041135703107534095,0.0041135703107534095
ENS_BPR__CTR_all_reviews_text_wMean_0.1_0.9,0.004107981220657277,0.008450704225352112,0.008450704225352112,0.0019575373581641586,0.0033877159458992616,0.0033877159458992616,0.001486697965571205,0.0022593896713615025,0.0022593896713615025
ENS_BPR__CTR_all_reviews_text_wMean_0.3_0.7,0.004107981220657277,0.008450704225352112,0.008450704225352112,0.0019575373581641586,0.0033877159458992616,0.0033877159458992616,0.001486697965571205,0.0022593896713615025,0.0022593896713615025
ENS_BPR__VAECF_mean,0.004510395707578806,0.008442320590207915,0.008442320590207915,0.0037350889380594865,0.00501186960395982,0.00501186960395982,0.006064162754303598,0.006794470526864894,0.006794470526864894
ENS_BPR__VAECF_wMean_0.5_0.5,0.004510395707578806,0.008442320590207915,0.008442320590207915,0.0037350889380594865,0.00501186960395982,0.00501186960395982,0.006064162754303598,0.006794470526864894,0.006794470526864894
ENS_BPR__CDL_meta_only_mean,0.003532304940755645,0.008373854236530294,0.008373854236530294,0.0035445976822975934,0.00528113392226212,0.00528113392226212,0.005086071987480439,0.006138683955585363,0.006138683955585363
ENS_BPR__CDL_meta_only_wMean_0.5_0.5,0.003532304940755645,0.008373854236530294,0.008373854236530294,0.0035445976822975934,0.00528113392226212,0.00528113392226212,0.005086071987480439,0.006138683955585363,0.006138683955585363
ENS_BPR__CTR_m_synth_aspect_wMean_0.1_0.9,0.0029342723004694834,0.008333333333333333,0.008333333333333333,0.001944740025724746,0.003888097154466676,0.003888097154466676,0.002190923317683881,0.0033758104180639393,0.0033758104180639393
ENS_BPR__CTR_m_synth_aspect_wMean_0.3_0.7,0.0029342723004694834,0.008333333333333333,0.008333333333333333,0.001944740025724746,0.003888097154466676,0.003888097154466676,0.002190923317683881,0.0033758104180639393,0.0033758104180639393
ENS_BPR__ConvMF_s_synth_dense_rrf_k120,0.0047339593114241,0.008300558712901189,0.008300558712901189,0.0030044850661243763,0.0044526871406022255,0.004425544983247537,0.0029147104851330206,0.004072117892540428,0.004072117892540428
ENS_BPR__ConvMF_s_synth_dense_rrf_k60,0.0047339593114241,0.008300558712901189,0.008300558712901189,0.0030044850661243763,0.0044526871406022255,0.004425544983247537,0.0029147104851330206,0.004072117892540428,0.004072117892540428
ENS_BPR__ConvMF_s_synth_dense_rrf_k90,0.0047339593114241,0.008300558712901189,0.008300558712901189,0.0030044850661243763,0.0044526871406022255,0.004425544983247537,0.0029147104851330206,0.004072117892540428,0.004072117892540428
ENS_BPR__HFT_m_synth_dense_wBorda_0.3_0.7,0.004528560250391236,0.008241873266891799,0.008241873266891799,0.002981813919677311,0.004359403393667853,0.004333503193322118,0.004342723004694835,0.005372978612415232,0.005372978612415232
ENS_BPR__HFT_l_synth_dense_wBorda_0.3_0.7,0.0029049295774647888,0.00818318782088241,0.00818318782088241,0.0021535916507956954,0.004019856516059772,0.003993956315714037,0.0029342723004694834,0.004417244205976601,0.004417244205976601
ENS_BPR__CDL_s_synth_aspect_mean,0.0019002906326849986,0.008065351171355619,0.008065351171355619,0.0014054059370008818,0.0035963738591161705,0.0035692317017614822,0.001936619718309859,0.003220713167896266,0.003220713167896266
ENS_BPR__CDL_s_synth_aspect_wMean_0.5_0.5,0.0019002906326849986,0.008065351171355619,0.008065351171355619,0.0014054059370008818,0.0035963738591161705,0.0035692317017614822,0.001936619718309859,0.003220713167896266,0.003220713167896266
ENS_BPR__CDL_l_synth_dense_mean,0.002164669302363891,0.008033213903302859,0.008033213903302859,0.001547937869596283,0.0035887891061027752,0.0035555048309275244,0.001838810641627543,0.003134548028914226,0.003134548028914226
ENS_BPR__CDL_l_synth_dense_wMean_0.5_0.5,0.002164669302363891,0.008033213903302859,0.008033213903302859,0.001547937869596283,0.0035887891061027752,0.0035555048309275244,0.001838810641627543,0.003134548028914226,0.003134548028914226
ENS_BPR__ConvMF_l_synth_dense_mean,0.004010172143974961,0.008023432995634626,0.008023432995634626,0.002861791556476129,0.004355050520228658,0.00432790836287397,0.00297339593114241,0.004003185781354795,0.004003185781354795
ENS_BPR__ConvMF_l_synth_dense_wMean_0.5_0.5,0.004010172143974961,0.008023432995634626,0.008023432995634626,0.002861791556476129,0.004355050520228658,0.00432790836287397,0.00297339593114241,0.004003185781354795,0.004003185781354795
ENS_BPR__ConvMF_meta_only_borda,0.00487415232133542,0.00800713148285424,0.00800713148285424,0.003888152934179917,0.004862744783042715,0.004832097214217095,0.005594679186228482,0.006365507861986734,0.006365507861986734
ENS_BPR__ConvMF_meta_only_rrf_k10,0.00487415232133542,0.00800713148285424,0.00800713148285424,0.003888152934179917,0.004850489636380604,0.004821810101983368,0.005594679186228482,0.006316603323645577,0.006316603323645577
ENS_BPR__ConvMF_meta_only_wBorda_0.5_0.5,0.00487415232133542,0.00800713148285424,0.00800713148285424,0.003888152934179917,0.004862744783042715,0.004832097214217095,0.005594679186228482,0.006365507861986734,0.006365507861986734
ENS_BPR__ConvMF_meta_only_rrf_k30,0.004287297861241523,0.00800713148285424,0.00800713148285424,0.003160015026944446,0.004456730566044819,0.004430830365699086,0.0037949921752738654,0.004784261122289291,0.004784261122289291
ENS_BPR__ConvMF_l_synth_aspect_rrf_k30,0.004482916014606156,0.007977960354720919,0.007977960354720919,0.0033332247910891196,0.004580021075259427,0.004580021075259427,0.0039514866979655705,0.0050273865414710486,0.0050273865414710486
ENS_BPR__ConvMF_l_synth_aspect_rrf_k120,0.004352503912363067,0.007977960354720919,0.007977960354720919,0.002680926355515572,0.004085635256654927,0.004085635256654927,0.0029147104851330206,0.004186228482003129,0.004186228482003129
ENS_BPR__ConvMF_l_synth_aspect_rrf_k60,0.004352503912363067,0.007977960354720919,0.007977960354720919,0.002680926355515572,0.004085635256654927,0.004085635256654927,0.0029147104851330206,0.004186228482003129,0.004186228482003129
ENS_BPR__ConvMF_l_synth_aspect_rrf_k90,0.004352503912363067,0.007977960354720919,0.007977960354720919,0.002680926355515572,0.004085635256654927,0.004085635256654927,0.0029147104851330206,0.004186228482003129,0.004186228482003129
ENS_BPR__ConvMF_l_synth_aspect_borda,0.004740308321664881,0.007941925431732695,0.007941925431732695,0.0036218866801029717,0.004582852182834313,0.0045495679076590625,0.004655712050078247,0.005447499813696996,0.005447499813696996
ENS_BPR__ConvMF_l_synth_aspect_wBorda_0.5_0.5,0.004740308321664881,0.007941925431732695,0.007941925431732695,0.0036218866801029717,0.004582852182834313,0.0045495679076590625,0.004655712050078247,0.005447499813696996,0.005447499813696996
ENS_BPR__ConvMF_l_synth_aspect_rrf_k10,0.004678534167970787,0.007941925431732695,0.007941925431732695,0.0032933763856833336,0.004428539567088827,0.004399860032691591,0.0037363067292644756,0.004667821745286534,0.004667821745286534
ENS_BPR__ConvMF_all_reviews_text_rrf_k10,0.004678534167970787,0.00791821414041577,0.00791821414041577,0.003636995346463336,0.004716422432427052,0.004681276889876866,0.005007824726134585,0.005909065504135927,0.005909065504135927
VAECF,0.002347417840375587,0.007857329160146061,0.04292615965151176,0.001926545984058078,0.0038706363589161965,0.01239593873785983,0.002777777777777778,0.003960801848125791,0.00626859585652267
ENS_BPR__ConvMF_all_reviews_text_borda,0.004740308321664881,0.007811513329489608,0.007811513329489608,0.0037909919163135017,0.004653688740642034,0.004620404465466783,0.005242566510172144,0.005838736120426262,0.005838736120426262
ENS_BPR__ConvMF_all_reviews_text_wBorda_0.5_0.5,0.004740308321664881,0.007811513329489608,0.007811513329489608,0.0037909919163135017,0.004653688740642034,0.004620404465466783,0.005242566510172144,0.005838736120426262,0.005838736120426262
ENS_BPR__HFT_l_synth_aspect_borda,0.004740308321664881,0.007811513329489608,0.007811513329489608,0.0037909919163135017,0.004653688740642034,0.004620404465466783,0.005242566510172144,0.005838736120426262,0.005838736120426262
ENS_BPR__HFT_l_synth_aspect_wBorda_0.5_0.5,0.004740308321664881,0.007811513329489608,0.007811513329489608,0.0037909919163135017,0.004653688740642034,0.004620404465466783,0.005242566510172144,0.005838736120426262,0.005838736120426262
ConvMF_l_synth_dense,0.0029342723004694834,0.007796780684104627,0.040313469511023256,0.00150451958143027,0.0033669150188744695,0.011111033107652827,0.0011150234741784037,0.0024512817646620464,0.0046280609384645
ENS_BPR__CDL_meta_human_mean,0.003101945003353454,0.0077933487866771785,0.0077933487866771785,0.0018634368957212194,0.003591814101962647,0.003566943368074402,0.001995305164319249,0.0031406028765183693,0.0031406028765183693
ENS_BPR__CDL_meta_human_wMean_0.5_0.5,0.003101945003353454,0.0077933487866771785,0.0077933487866771785,0.0018634368957212194,0.003591814101962647,0.003566943368074402,0.001995305164319249,0.0031406028765183693,0.0031406028765183693
ENS_BPR__HFT_meta_only_wBorda_0.3_0.7,0.0029049295774647888,0.007791951514153145,0.007791951514153145,0.0020066738802099107,0.0037850783183096667,0.0037591781179639318,0.0023474178403755865,0.0037004434011476267,0.0037004434011476267
ENS_BPR__HFT_meta_only_wMean_0.7_0.3,0.003297563156718086,0.007698971607422313,0.007698971607422313,0.002359490290802857,0.0039112888013368334,0.0039112888013368334,0.003266823161189358,0.004350640882331023,0.004350640882331023
ENS_BPR__HFT_meta_only_wMean_0.9_0.1,0.003297563156718086,0.007698971607422313,0.007698971607422313,0.002359490290802857,0.0039112888013368334,0.0039112888013368334,0.003266823161189358,0.004350640882331023,0.004350640882331023
HFT_meta_human,0.0036254564423578513,0.007627244951188614,0.028313398911990462,0.002571966354180937,0.003919322856603429,0.009090544898338493,0.0033841940532081376,0.004319435129294284,0.0058778169753569125
ENS_BPR__ConvMF_all_reviews_text_rrf_k120,0.00478523497889695,0.007624786910368823,0.007624786910368823,0.003659056660710375,0.004414478113846227,0.004370856634163293,0.004812206572769952,0.005555089798047544,0.005555089798047544
ENS_BPR__ConvMF_all_reviews_text_rrf_k30,0.00478523497889695,0.007624786910368823,0.007624786910368823,0.003659056660710375,0.004420386971685799,0.00437479745757448,0.004812206572769952,0.005583035248528206,0.005583035248528206
ENS_BPR__ConvMF_all_reviews_text_rrf_k60,0.00478523497889695,0.007624786910368823,0.007624786910368823,0.003659056660710375,0.004414478113846227,0.004370856634163293,0.004812206572769952,0.005555089798047544,0.005555089798047544
ENS_BPR__ConvMF_all_reviews_text_rrf_k90,0.00478523497889695,0.007624786910368823,0.007624786910368823,0.003659056660710375,0.004414478113846227,0.004370856634163293,0.004812206572769952,0.005555089798047544,0.005555089798047544
ENS_BPR__HFT_l_synth_aspect_mean,0.002269170579029734,0.007550860719874803,0.007550860719874803,0.0018660904526485282,0.0033851870245181362,0.0033851870245181362,0.002738654147104851,0.0033646322378716753,0.0033646322378716753
ENS_BPR__HFT_l_synth_aspect_wMean_0.5_0.5,0.002269170579029734,0.007550860719874803,0.007550860719874803,0.0018660904526485282,0.0033851870245181362,0.0033851870245181362,0.002738654147104851,0.0033646322378716753,0.0033646322378716753
ENS_BPR__ConvMF_meta_only_rrf_k120,0.004287297861241523,0.0074789624687697336,0.0074789624687697336,0.002891383624850997,0.003971319606892218,0.0039454194065464835,0.002856025039123631,0.0037279230941202777,0.0037279230941202777
ENS_BPR__ConvMF_meta_only_rrf_k60,0.004287297861241523,0.0074789624687697336,0.0074789624687697336,0.002891383624850997,0.003971319606892218,0.0039454194065464835,0.002856025039123631,0.0037279230941202777,0.0037279230941202777
ENS_BPR__ConvMF_meta_only_rrf_k90,0.004287297861241523,0.0074789624687697336,0.0074789624687697336,0.002891383624850997,0.003971319606892218,0.0039454194065464835,0.002856025039123631,0.0037279230941202777,0.0037279230941202777
ENS_BPR__HFT_m_synth_dense_wBorda_0.1_0.9,0.0029147104851330197,0.00746283255086072,0.00746283255086072,0.0021222180770330405,0.0036177286276064913,0.0036177286276064913,0.003423317683881064,0.004203927267307549,0.004203927267307549
ENS_BPR__VAECF_wBorda_0.1_0.9,0.002347417840375587,0.007417188315075639,0.007417188315075639,0.001926545984058078,0.0037567584513881324,0.0037567584513881324,0.002777777777777778,0.00396406215068187,0.00396406215068187
ENS_BPR__HFT_meta_human_wBorda_0.1_0.9,0.0036254564423578513,0.007363160444146359,0.007363160444146359,0.002571966354180937,0.0038155009423916637,0.0038155009423916637,0.0033841940532081376,0.004228146657724123,0.004228146657724123
ENS_BPR__ConvMF_m_synth_dense_wBorda_0.3_0.7,0.0035700312989045383,0.007322467946078027,0.007322467946078027,0.002258483193192077,0.003764365895127617,0.003739495161239372,0.0030516431924882625,0.004412586630896491,0.004412586630896491
ENS_BPR__CTR_s_synth_dense_wMean_0.7_0.3,0.0037785190676221073,0.0072636109051972654,0.0072636109051972654,0.0028355693816780702,0.004235354922719259,0.00416765254440959,0.003325508607198748,0.004404668753260303,0.004404668753260303
ENS_BPR__CTR_s_synth_dense_wMean_0.9_0.1,0.0037785190676221073,0.0072636109051972654,0.0072636109051972654,0.0028355693816780702,0.004235354922719259,0.00416765254440959,0.003325508607198748,0.004404668753260303,0.004404668753260303
ENS_BPR__HFT_l_synth_aspect_wMean_0.7_0.3,0.003442879499217528,0.007237871674491393,0.007237871674491393,0.002107747110261862,0.003306585585942494,0.003306585585942494,0.002816901408450704,0.0036138125046575754,0.0036138125046575754
ENS_BPR__HFT_l_synth_aspect_wMean_0.9_0.1,0.003442879499217528,0.007237871674491393,0.007237871674491393,0.002107747110261862,0.003306585585942494,0.003306585585942494,0.002816901408450704,0.0036138125046575754,0.0036138125046575754
ConvMF_meta_human,0.0021517996870109544,0.007237871674491393,0.044859728546718915,0.0015959155708813063,0.0034115484834231894,0.012344163653323855,0.002543035993740219,0.0037144161263879573,0.006081239202346584
ENS_BPR__HFT_l_synth_dense_wMean_0.7_0.3,0.0017018779342723004,0.007179186228482004,0.007179186228482004,0.0010671083212800217,0.00308693112600576,0.00308693112600576,0.0013693270735524255,0.0025784335643490577,0.0025784335643490577
ENS_BPR__HFT_l_synth_dense_wMean_0.9_0.1,0.0017018779342723004,0.007179186228482004,0.007179186228482004,0.0010671083212800217,0.00308693112600576,0.00308693112600576,0.0013693270735524255,0.0025784335643490577,0.0025784335643490577
ENS_BPR__CTR_meta_human_mean,0.003618935837245696,0.007173891301022509,0.007173891301022509,0.002580939122361383,0.0040082785161592695,0.003982378315813535,0.003266823161189358,0.004329681794470527,0.004329681794470527
ENS_BPR__CTR_meta_human_wMean_0.5_0.5,0.003618935837245696,0.007173891301022509,0.007173891301022509,0.002580939122361383,0.0040082785161592695,0.003982378315813535,0.003266823161189358,0.004329681794470527,0.004329681794470527
ENS_BPR__CDL_m_synth_aspect_mean,0.0033366867873910124,0.00711520585501312,0.00711520585501312,0.002509998194723286,0.0037581130473820124,0.003733242313493768,0.0035602503912363064,0.004247708473060586,0.004247708473060586
ENS_BPR__CDL_m_synth_aspect_wMean_0.5_0.5,0.0033366867873910124,0.00711520585501312,0.00711520585501312,0.002509998194723286,0.0037581130473820124,0.003733242313493768,0.0035602503912363064,0.004247708473060586,0.004247708473060586
ENS_BPR__HFT_s_synth_dense_wBorda_0.3_0.7,0.0036510731052984574,0.007070958891752071,0.007070958891752071,0.002805436618415364,0.003980557372112937,0.0039534152147582486,0.004929577464788732,0.006026436396154706,0.006026436396154706
ENS_BPR__HFT_s_synth_aspect_wBorda_0.3_0.7,0.003472222222222222,0.006961971634877491,0.006961971634877491,0.002280283345537543,0.0036694298507606938,0.0036435296504149597,0.0025821596244131454,0.003809430658022207,0.003809430658022207
ENS_BPR__HFT_m_synth_aspect_wBorda_0.3_0.7,0.0037852112676056344,0.0069116698240123,0.0069116698240123,0.002625801356568483,0.0037162302319504728,0.003690330031604738,0.0031690140845070424,0.004068857589984351,0.004068857589984351
ENS_MF__BPR_wMean_0.1_0.9,0.0027582159624413146,0.006905320813771518,0.006905320813771518,0.002161101378918729,0.0035895849635082704,0.0035895849635082704,0.0022496087636932707,0.0031769319621432293,0.0031769319621432293
ENS_MF__BPR_wMean_0.3_0.7,0.0027582159624413146,0.006905320813771518,0.006905320813771518,0.002161101378918729,0.0035895849635082704,0.0035895849635082704,0.0022496087636932707,0.0031769319621432293,0.0031769319621432293
ENS_BPR__HFT_s_synth_dense_wMean_0.7_0.3,0.0016627543035993742,0.006875978090766823,0.006875978090766823,0.0011689385405326178,0.0031508585084344715,0.0031508585084344715,0.001408450704225352,0.0027866271704299873,0.0027866271704299873
ENS_BPR__HFT_s_synth_dense_wMean_0.9_0.1,0.0016627543035993742,0.006875978090766823,0.006875978090766823,0.0011689385405326178,0.0031508585084344715,0.0031508585084344715,0.001408450704225352,0.0027866271704299873,0.0027866271704299873
ENS_BPR__ConvMF_meta_human_mean,0.0019561815336463224,0.00679773082942097,0.00679773082942097,0.001755960923933216,0.0033170035155244224,0.0033170035155244224,0.00297339593114241,0.0038112936880542515,0.0038112936880542515
ENS_BPR__ConvMF_meta_human_wMean_0.5_0.5,0.0019561815336463224,0.00679773082942097,0.00679773082942097,0.001755960923933216,0.0033170035155244224,0.0033170035155244224,0.00297339593114241,0.0038112936880542515,0.0038112936880542515
ENS_BPR__HFT_l_synth_aspect_rrf_k120,0.004600286906624934,0.006755175301320594,0.006755175301320594,0.0037638765945268013,0.004576439292733741,0.00454579172390812,0.005320813771517997,0.006156848498397794,0.006156848498397794
ENS_BPR__HFT_l_synth_aspect_rrf_k60,0.004600286906624934,0.006755175301320594,0.006755175301320594,0.0037638765945268013,0.004576439292733741,0.00454579172390812,0.005320813771517997,0.006156848498397794,0.006156848498397794
ENS_BPR__HFT_l_synth_aspect_rrf_k90,0.004600286906624934,0.006755175301320594,0.006755175301320594,0.0037638765945268013,0.004576439292733741,0.00454579172390812,0.005320813771517997,0.006156848498397794,0.006156848498397794
ENS_BPR__CTR_s_synth_dense_mean,0.0019561815336463224,0.00671279136809159,0.00671279136809159,0.0022914406080270827,0.003946592322069122,0.0039159447532435,0.0035211267605633804,0.004502477829942619,0.004502477829942619
ENS_BPR__CTR_s_synth_dense_wMean_0.5_0.5,0.0019561815336463224,0.00671279136809159,0.00671279136809159,0.0022914406080270827,0.003946592322069122,0.0039159447532435,0.0035211267605633804,0.004502477829942619,0.004502477829942619
ENS_BPR__HFT_l_synth_aspect_rrf_k10,0.004740308321664881,0.006637804409301814,0.006637804409301814,0.004101115367829114,0.0045985720316086805,0.00456528775643343,0.006083724569640063,0.006515481779566286,0.006515481779566286
ENS_BPR__ConvMF_m_synth_aspect_wBorda_0.3_0.7,0.0034361872992340003,0.0065567626029078944,0.0065567626029078944,0.00209453531918386,0.0032008187984412548,0.0031357951774701994,0.0022887323943661967,0.0031885758998435056,0.0031885758998435056
ENS_BPR__HFT_s_synth_aspect_mean,0.002477829942618675,0.006488002086593636,0.006488002086593636,0.0017878916257990092,0.003145676386834242,0.003145676386834242,0.0021517996870109544,0.002961751993442134,0.002961751993442134
ENS_BPR__HFT_s_synth_aspect_wMean_0.5_0.5,0.002477829942618675,0.006488002086593636,0.006488002086593636,0.0017878916257990092,0.003145676386834242,0.003145676386834242,0.0021517996870109544,0.002961751993442134,0.002961751993442134
ENS_BPR__HFT_all_reviews_text_wMean_0.7_0.3,0.003032081377151799,0.0064880020865936356,0.0064880020865936356,0.00174798911881757,0.0030022310034311392,0.0030022310034311392,0.0022300469483568074,0.003005533199195171,0.003005533199195171
ENS_BPR__HFT_all_reviews_text_wMean_0.9_0.1,0.003032081377151799,0.0064880020865936356,0.0064880020865936356,0.00174798911881757,0.0030022310034311392,0.0030022310034311392,0.0022300469483568074,0.003005533199195171,0.003005533199195171
HFT_s_synth_dense,0.0023306505700871898,0.0064386317907444675,0.03144112548764143,0.002019137606013718,0.003139999461846574,0.008934026657453917,0.004049295774647887,0.004582122363812505,0.006143102419914858
ENS_BPR__ConvMF_s_synth_dense_wBorda_0.3_0.7,0.002650625978090767,0.0064030626252642555,0.0064030626252642555,0.0021843578821058927,0.003500495441387725,0.0034756247074994805,0.0037558685446009384,0.004890453834115805,0.004890453834115805
ENS_BPR__ConvMF_s_synth_aspect_wBorda_0.3_0.7,0.0030223004694835682,0.006378205882468299,0.006378205882468299,0.0019095128623434956,0.003268108650251282,0.0032150662925508593,0.0019953051643192485,0.0030921640956852224,0.0030921640956852224
HFT_m_synth_dense,0.0029147104851330197,0.006240219092331768,0.027176992934035187,0.0021222180770330405,0.0032279626337805714,0.008109852451205844,0.003423317683881064,0.00396918548326999,0.005342483264849293
ENS_BPR__HFT_meta_only_mean,0.003325508607198748,0.006231835457187571,0.006231835457187571,0.002015703950739944,0.0031396157155534465,0.0031396157155534465,0.0024647887323943664,0.0033478649675832777,0.0033478649675832777
ENS_BPR__HFT_meta_only_wMean_0.5_0.5,0.003325508607198748,0.006231835457187571,0.006231835457187571,0.002015703950739944,0.0031396157155534465,0.0031396157155534465,0.0024647887323943664,0.0033478649675832777,0.0033478649675832777
ENS_BPR__HFT_l_synth_dense_mean,0.002582159624413146,0.006201095461658842,0.006201095461658842,0.0013894860174699303,0.002598496689257544,0.002598496689257544,0.001408450704225352,0.0020735524256651015,0.0020735524256651015
ENS_BPR__HFT_l_synth_dense_wMean_0.5_0.5,0.002582159624413146,0.006201095461658842,0.006201095461658842,0.0013894860174699303,0.002598496689257544,0.002598496689257544,0.001408450704225352,0.0020735524256651015,0.0020735524256651015
ENS_BPR__HFT_s_synth_aspect_wMean_0.7_0.3,0.003553729786124152,0.006116327595200835,0.006116327595200835,0.002106825099634767,0.0031462847679619597,0.0031462847679619597,0.0021713615023474177,0.0031410686340263808,0.0031410686340263808
ENS_BPR__HFT_s_synth_aspect_wMean_0.9_0.1,0.003553729786124152,0.006116327595200835,0.006116327595200835,0.002106825099634767,0.0031462847679619597,0.0031462847679619597,0.0021713615023474177,0.0031410686340263808,0.0031410686340263808
ENS_BPR__HFT_meta_only_wBorda_0.1_0.9,0.001291079812206573,0.006067423056859676,0.006067423056859676,0.0009916854674952877,0.0028676096131928703,0.0028676096131928703,0.0011737089201877935,0.002650625978090767,0.002650625978090767
ENS_BPR__ConvMF_s_synth_aspect_wMean_0.7_0.3,0.0029342723004694834,0.005927230046948358,0.005927230046948358,0.0021926378712919642,0.0033288709864161066,0.0033288709864161066,0.001995305164319249,0.0027614762649973918,0.0027614762649973918
ENS_BPR__ConvMF_s_synth_aspect_wMean_0.9_0.1,0.0029342723004694834,0.005927230046948358,0.005927230046948358,0.0021926378712919642,0.0033288709864161066,0.0033288709864161066,0.001995305164319249,0.0027614762649973918,0.0027614762649973918
